Code,Name,Close,Location,Industry,List_date,EPS_2020,EPS_2019,EPS_2018,EPS_2017,EPS_2016,EPS_2015,EPS_2014,EPS_2013,EPS_2012,EPS_2011,EPS_2010,EPS_2009,EPS_2008,EPS_2007,EPS_2006,Profit,AVG_EPS_2016_18,AVG_EPS_2011_13,Net_Asset,Div,Dividend,PE18_20,Div_Rate,Growth,Liquidate_Ratio,Assest_Over_Debt,PB,Mkt_value,,,,,,,,,,
300115.SZ, 长盈精密,12.27,广东,电子,2010-09-02,-0.5,0.65,0.093,0.0423,0.63,0.76,0.82,0.56,0.86,0.73,0.92,1.27,0.9,0.76,0.63,0,0,0.081,0.713333333,4.7287,-,0,151.4814815,0,-0.886448598,0.964616202,0.927465375,2.594793495,14736610075,0,0,0,1,0,1,0,0,24.65
300116.SZ, 保力新,1.72,陕西,电气设备,2010-09-02,-0.03,-0.04,0.07,-1.61,-1.51,0.57,0.0707,0.0357,0.03,-0.16,0.14,0.36,0.36,0.31,0.5,0,0,0,0.225466667,0.0586,-,0,10000,0,-1,0.968797354,4.496877398,29.35153584,7612017151,0,0,0,1,0,1,0,0,2.01
300117.SZ, 嘉寓股份,3.85,北京,建筑材料,2010-09-02,-1.88,0.11,0.04,0.08,0.09,0.11,0.21,0.15,0.28,0.25,0.27,0.76,0.86,0.95,0.87,0,0,-0.576666667,0.156666667,0.1395,-,0,10000,0,-4.680851064,0.800704814,-0.263197249,27.59856631,2759526000,0,0,0,1,0,1,0,0,3.98
300118.SZ, 东方日升,29.44,浙江,电气设备,2010-09-02,-0.05,0.19,1.11,0.26,0.77,1.02,0.4898,0.1135,0.14,-0.86,0.15,1.8974,0.893,0.6,0.186,0,0,0.416666667,0.5411,9.4076,-,0,70.656,0,-0.229963654,0.930545588,0.945901399,3.129384753,33562008127,0,0,0,1,0,1,0,0,28.83
300119.SZ, 瑞普生物,21.27,天津,农林牧渔,2010-09-17,1.0258,1.0055,0.4894,0.2941,0.2593,0.3368,0.28,0.07,0.78,0.75,0.77,1.37,1.1,0.82,0.84,0,1,0.840233333,0.228933333,8.6105,是,1,25.31439679,0,2.670209668,2.724448378,-7.326500893,2.470239823,9954759578,0,0,1,1,0,1,0,0,18.88
300120.SZ, 经纬辉开,6.85,天津,电子,2010-09-17,0.0933,0.1713,0.3306,0.3486,0.255,0.0766,0.0326,0.024,0.1959,0.1234,0.36,0.5742,0.4864,0.2868,0.1956,0,1,0.1984,0.0444,5.4002,-,0,34.52620968,0,3.468468468,1.627088853,2.417203021,1.268471538,3181098414,0,0,0,1,1,1,1,0,10.48
300121.SZ, 阳谷华泰,12.12,山东,化工,2010-09-17,0.76,0.34,0.47,1.01,0.71,0.55,0.14,0.1,0.11,0.11,0.14,0.59,0.6184,0.3902,0.3334,0,1,0.523333333,0.263333333,5.1393,是,1,23.15923567,13.21235563,0.987341772,2.002884181,7.564559602,2.358297823,4905822944,0,0,1,1,0,1,0,0,11.96
300122.SZ, 智飞生物,88.69,重庆,医药生物,2010-09-28,6.3803,2.0633,1.479,0.9071,0.27,0.02,0.25,0.19,0.33,0.54,0.49,0.69,0.64,0.53,0.42,0,1,3.307533333,0.153333333,11.0358,是,1,26.81454458,0,20.57086957,2.085245973,-4.804339067,8.036571884,1.42E+11,1,0,1,1,0,1,0,0,147.91
300123.SZ, 亚光科技,7.1,湖南,国防军工,2010-09-28,-1.19,0.03,0.28,0.28,0.26,0.06,0.05,0.08,0.44,0.4,0.32,0.45,0.5,0.44,0.45,0,0,-0.293333333,0.063333333,3.874,-,0,10000,0,-5.631578947,1.028464739,1.062438398,1.832731027,7153669773,0,0,0,1,0,1,0,0,12.5
300124.SZ, 汇川技术,76,广东,电气设备,2010-09-28,1.36,1.21,0.58,0.71,0.65,0.58,1.02,0.84,1.42,0.82,1.57,2.51,1.27,0.69,0.61,0,1,1.05,0.813333333,6.028,是,1,72.38095238,0,0.290983607,1.842498721,9.290428058,12.60783013,2.02E+11,1,0,0,1,0,1,0,0,93.3
300125.SZ, 聆达股份,21.63,辽宁,公用事业,2010-10-13,-0.27,-0.21,0.06,0.21,-2.24,-0.53,0.07,0.12,0.18,0.12,0.44,1.39,1.07,0.95,0.62,0,0,-0.14,-0.113333333,2.5048,-,0,10000,0,0.235294118,0.896029705,1.540172209,8.635419994,5742764892,0,0,0,1,0,1,0,0,13.89
300126.SZ, 锐奇股份,6.39,上海,机械设备,2010-10-13,0.03,0.04,0.03,-0.15,0.01,0.02,0.025,0.2041,0.3857,0.3462,0.4899,0.7914,0.6997,0.5402,0.3697,0,0,0.033333333,0.083033333,3.6509,是,1,191.7,0,-0.598554797,2.546445517,-29.10913603,1.750253362,1942289064,0,0,1,1,0,1,0,0,7.68
300127.SZ, 银河磁体,16.41,四川,有色金属,2010-10-13,0.6,0.46,0.46,0.48,0.6,0.37,0.29,0.22,0.34,0.48,0.89,0.41,0.34,0.26,0.26,0,1,0.506666667,0.293333333,4.2529,是,1,32.38815789,0,0.727272727,11.45593249,-2.232469499,3.858543582,5302831768,0,0,1,1,0,1,0,0,17.17
300128.SZ, 锦富技术,4.07,江苏,电子,2010-10-13,-0.3159,0.0204,0.0135,-0.7526,0.07,0.08,0.04,0.18,0.24,0.72,0.5,1.02,0.7,0.57,1.57,0,0,-0.094,0.1,0.7987,-,0,10000,0,-1.94,1.044912432,1.027438601,5.095780644,4453049727,0,0,0,1,0,1,0,0,3.54
300129.SZ, 泰胜风能,9.3,上海,电气设备,2010-10-19,0.3595,0.485,0.2136,0.0146,0.21,0.3,0.26,0.3,0.24,0.18,0.25,1.15,0.93,0.83,2.57,0,1,0.3527,0.286666667,3.8354,-,0,26.36801815,0,0.230348837,1.599286267,1.946119874,2.424779684,8694562858,0,0,0,1,0,1,0,0,7.6
300130.SZ, 新国都,17.6,广东,计算机,2010-10-19,0.41,0.18,0.51,0.52,0.29,0.6,0.37,0.7,0.48,0.53,0.66,1.15,0.93,0.71,0,0,1,0.366666667,0.556666667,5.1627,-,0,48,0,-0.341317365,2.282049557,-1.299710107,3.409068898,8881666992,0,0,1,1,0,1,0,0,11.59
300131.SZ, 英唐智控,5.48,广东,电子,2010-10-19,0.03,0.25,0.03,0.13,0.13,0.19,0.08,0.11,-0.04,0.18,0.2,0.85,0.83,0.52,0,0,0,0.103333333,0.126666667,1.389,-,0,53.03225806,0,-0.184210526,1.388200141,2.721039511,3.945284377,6234032026,0,0,0,1,0,1,0,0,8.36
300132.SZ, 青松股份,7.32,福建,化工,2010-10-26,-1.7648,0.892,0.958,1.0374,0.2455,0.0848,0.0282,0.1353,0.18,0.28,0.1858,0.8,0.57,0.41,0.34,0,0,0.0284,0.082766667,4.1338,-,0,257.7464789,0,-0.656866694,1.609666836,1.202372209,1.770767817,3781372086,0,0,0,1,0,1,0,0,18.79
300133.SZ, 华策影视,5.73,浙江,传媒,2010-10-26,0.22,0.23,-0.83,0.12,0.36,0.27,0.47,0.61,0.44,0.56,0.8,2.15,1.46,1.53,1.05,0,0,-0.126666667,0.45,3.4909,是,1,10000,10.35910535,-1.281481481,3.718248813,-3.054928808,1.641410525,10893152307,0,0,1,1,0,1,0,0,6.18
300134.SZ, 大富科技,10.01,安徽,通信,2010-10-26,-0.38,0.05,-0.46,0.03,-0.67,0.18,0.15,1.39,0.17,-0.6,0.59,1.98,1.3,0.66,0.36,0,0,-0.263333333,0.573333333,6.0974,-,0,10000,0,-1.459302326,2.661319007,-10.41707722,1.64168334,7682655040,0,0,1,1,0,1,0,0,10.33
300135.SZ, 宝利国际,2.86,江苏,化工,2010-10-26,-0.08,0.004,0.0429,0.045,0.04,0.03,0.026,0.124,0.186,0.28,0.36,1.21,0.97,0.66,0.48,0,0,-0.011033333,0.06,1.2695,-,0,10000,0,-1.183888889,1.401390337,3.126735478,2.252855455,2635776000,0,0,0,1,0,1,0,0,2.59
300136.SZ, 信维通信,20.02,广东,电子,2010-11-05,0.5229,1.0027,1.0491,1.0069,0.9081,0.5551,0.3912,0.2313,-0.4865,0.0457,0.5658,0.913,0.7079,0.418,0.078,0,0,0.858233333,0.392533333,6.1757,是,1,23.32698955,0,1.18639606,1.718940067,2.294904843,3.241737779,19370724133,0,0,0,1,0,1,0,0,35.88
300137.SZ, 先河环保,6.7,河北,公用事业,2010-11-05,0.13,0.25,0.48,0.47,0.55,0.31,0.25,0.22,0.3,0.3,0.26,0.49,0.4,0.34,0.15,0,1,0.286666667,0.26,3.8284,是,1,23.37209302,0,0.102564103,5.283969353,-2.526084952,1.750078362,3654005867,0,0,1,1,0,1,0,0,6.59
300138.SZ, 晨光生物,18.01,河北,农林牧渔,2010-11-05,0.6651,0.5275,0.3769,0.2833,0.3899,0.3538,0.3835,0.1246,0.0584,0.328,0.8357,0.8996,0.8997,0.7699,0.3179,0,1,0.523166667,0.2873,5.2283,是,1,34.42497611,19.70349242,0.820976911,1.482825027,1.230934787,3.444714343,9595259578,0,0,0,1,0,1,0,0,19.15
300139.SZ, 晓程科技,9.54,北京,电子,2010-11-12,0.29,-0.36,-0.42,0.02,-0.69,0.1,0.13,0.54,0.6,0.76,1.45,1.42,1.55,1.13,1.03,0.49,0,-0.163333333,0.256666667,3.7878,-,0,10000,0,-1.636363636,5.23392547,-2.278496712,2.518612387,2613960000,0,0,1,1,0,1,0,0,10.6
300140.SZ, 中环装备,8.16,陕西,公用事业,2010-11-12,-0.5526,-1.1469,-0.0807,0.0865,0.22,0.2613,0.0274,0.0697,0.07,0.1,0.33,1.06,1.07,0.87,0.52,0,0,-0.5934,0.119466667,3.4481,-,0,10000,0,-5.967075893,1.535542281,3.243426077,2.366520693,3486311464,0,0,0,1,0,1,0,0,7.18
300141.SZ, 和顺电气,9.2,江苏,电气设备,2010-11-12,0.04,-0.23,0.02,0.03,0.02,0.18,0.14,0.31,0.38,0.46,0.68,0.81,0.79,0.9,0.88,0,0,-0.056666667,0.21,2.6612,是,1,10000,0,-1.26984127,1.960152533,-12.58746585,3.457087028,2335738320,0,0,0,1,0,1,0,0,10.15
300142.SZ, 沃森生物,38.57,云南,医药生物,2010-11-12,0.2719,0.6434,0.0923,0.6805,-0.3494,0.05,-0.6,0.61,0.27,1.29,1.38,2,0.94,0.77,1.11,0,0,0.335866667,0.02,5.2982,是,1,114.837237,10.10933378,15.79333333,2.373830153,-2.206727311,7.279830886,61991612598,1,0,1,1,0,1,0,0,38.56
300143.SZ, 盈康生命,10.94,山东,医药生物,2010-12-09,-0.57,0.22,-1.29,0.09,0.43,0.22,0.07,-1.99,-1.11,0.04,0.4,0.82,0.42,0.25,0.29,0,0,-0.546666667,-0.566666667,2.7619,-,0,10000,0,-0.035294118,1.615177372,-1.062608919,3.961041312,7025307089,0,0,0,1,0,1,0,0,19.8
300144.SZ, 宋城演艺,15.86,浙江,休闲服务,2010-12-09,0.1205,-0.6702,0.9223,0.89,0.73,0.62,0.45,0.65,0.55,0.46,0.6,1.26,0.7,0.53,0.38,0,0,0.1242,0.573333333,2.9238,是,1,127.6972625,41.48585721,-0.783372093,2.68465385,-3.558265125,5.424447637,41469047474,0,0,1,1,0,1,0,0,17.72
300145.SZ, 中金环境,2.79,浙江,机械设备,2010-12-09,-0.41,-1.03,0.01,0.22,0.49,0.77,1.08,0.75,1.1,0.84,0.68,1.12,0.76,0.46,0.38,0,0,-0.476666667,0.866666667,1.0589,-,0,10000,0,-1.55,1.110471516,0.032248456,2.634809708,5365416178,0,0,0,1,0,1,0,0,3.08
300146.SZ, 汤臣倍健,22.84,广东,食品饮料,2010-12-15,1.05,0.96,-0.24,0.69,0.52,0.37,0.89,0.72,1.28,1.28,1.7,2.25,1.45,0.89,9.33,0,0,0.59,0.66,6.1718,是,1,38.71186441,67.85805011,-0.106060606,3.543227229,-4.152976308,3.700703198,38835360487,0,0,1,1,0,1,0,0,24.15
300147.SZ, 香雪制药,6.12,广东,医药生物,2010-12-15,-1.04,0.15,0.13,0.09,0.1,0.1,0.28,0.39,0.4,0.36,0.34,0.81,0.63,0.44,0.38,0,0,-0.253333333,0.256666667,4.4538,-,0,10000,0,-1.987012987,0.444393681,0.342609412,1.374107504,4047027755,0,0,0,1,1,1,1,0,8.95
300148.SZ, 天舟文化,3.69,湖南,传媒,2010-12-15,-0.81,-1.1,0.04,-1.32,0.16,0.44,0.42,0.39,0.13,0.15,0.34,0.55,0.36,0.27,0.62,0,0,-0.623333333,0.416666667,1.7703,-,0,10000,0,-2.496,3.547653018,-4.004024361,2.084392476,3082402176,0,0,1,1,0,1,0,0,3.48
300149.SZ, 睿智医药,10.44,广东,医药生物,2010-12-22,-0.81,0.31,0.28,0.35,0.14,0.15,0.14,0.13,0.2,0.18,0.21,0.68,0.65,1.41,2,0,0,-0.073333333,0.14,3.9306,-,0,10000,0,-1.523809524,0.694230677,0.173631531,2.656083041,5217670752,0,0,0,1,0,1,0,0,14.73
300150.SZ, 世纪瑞尔,4.12,北京,计算机,2010-12-22,0.05,-0.16,0.18,0.15,0.09,0.17,0.21,0.46,0.24,0.51,0.71,0.63,0.53,0.46,0.41,0,0,0.023333333,0.28,3.294,是,1,176.5714286,61.39938242,-0.916666667,3.562370215,-6.881366529,1.250758956,2410636938,0,0,1,1,1,1,1,0,4.66
300151.SZ, 昌红科技,20.47,广东,机械设备,2010-12-22,0.25,0.38,0.12,0.11,0.07,0.06,0.06,0.26,0.35,0.34,0.34,0.81,0.57,0.5,0.49,0,1,0.25,0.126666667,2.1308,是,1,81.88,79.92364163,0.973684211,4.868706385,-18.84892229,9.606720481,10286336959,0,0,1,1,0,1,0,0,27.42
300152.SZ, 科融环境,3.48,河北,公用事业,2010-12-29,-0.3739,0.0182,0.0142,-0.6674,0.05,-0.18,0.04,0.18,0.19,0.29,0.64,0.78,0.78,0.45,0.23,0,0,-0.113833333,0.013333333,0.6869,-,0,10000,0,-9.5375,1.259493091,4.001494264,5.066239627,2480544000,0,0,0,1,0,1,0,0,2.79
300153.SZ, 科泰电源,7.92,上海,电气设备,2010-12-29,0.0264,-0.5327,0.0103,0.0564,0.0905,0.15,0.13,0.2,0.13,0.08,0.25,0.85,0.74,0.54,0.77,0,0,-0.165333333,0.16,2.3748,-,0,10000,0,-2.033333333,2.042836751,-8.197427561,3.335017686,2534400000,0,0,1,1,0,1,0,0,6.39
300154.SZ, 瑞凌股份,6.48,广东,机械设备,2010-12-29,0.26,0.15,0.25,0.24,0.19,0.16,0.18,0.5,0.42,0.37,0.5,1.05,0.61,0.62,0.55,0,1,0.22,0.28,3.5606,是,1,29.45454545,0,-0.214285714,4.305184645,-1.57693454,1.819917991,2950318080,0,0,1,1,0,1,0,0,5.7
300155.SZ, 安居宝,5.13,广东,计算机,2011-01-07,0.05,0.19,0.13,0.05,0.02,0.03,0.06,0.23,0.56,0.42,0.33,1.17,1.02,0.59,0.28,0,1,0.123333333,0.106666667,2.5212,是,1,41.59459459,73.04615322,0.15625,4.836152299,-3.045498251,2.034745359,2879098327,0,0,1,1,0,1,0,0,6.86
300156.SZ, 神雾退,0,北京,-,2011-01-07,0,0,0,-1.48,0.36,0.7,0.45,0.11,-0.53,0.34,0.47,1.59,1.23,0.91,0.84,0,0,0,0.42,0,-,0,10000,0,-1,0,0,#DIV/0!,121202929.8,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0
300157.SZ, 恒泰艾普,3.73,北京,采掘,2011-01-07,-1.01,-1.7,-1.43,0.04,-0.63,0.13,0.13,0.14,0.35,0.58,0.46,1.08,0.84,0.38,0.15,0,0,-1.38,0.133333333,0.2222,-,0,10000,0,-11.35,0.554480234,-0.906892504,16.78667867,2656182449,0,0,0,1,0,1,0,0,3.88
300158.SZ, 振东制药,7.55,山西,医药生物,2011-01-07,2.5474,0.255,0.1382,-0.1424,0.5831,0.5558,0.2245,0.1457,0.26,0.32,0.83,0.85,0.65,0.67,0.46,0,0,0.9802,0.308666667,7.8634,是,1,7.702509692,109.9164267,2.175593952,4.67952917,-9.270623652,0.960144467,7757584683,0,1,1,1,1,1,1,1,5.5
300159.SZ, 新研股份,3.34,新疆,国防军工,2011-01-07,-0.2038,-1.72,-1.3276,0.2,0.27,0.17,0.2018,0.31,0.56,0.44,0.88,1.7,0.91,0.56,0.43,0,0,-1.0838,0.227266667,0.1539,-,0,10000,0,-5.768847169,0.505111058,-0.007470851,21.70240416,4977803075,0,0,0,1,0,1,0,0,4.6
300160.SZ, 秀强股份,7.53,江苏,家用电器,2011-01-13,0.22,0.2,0.21,-0.39,0.19,0.2,0.3236,0.1953,0.1992,0.28,1.07,0.64,0,0,0,0,0,0.21,0.239633333,1.9139,是,1,35.85714286,45.12067425,-0.123661149,1.851522952,7.852790151,3.934374837,5820285579,0,0,0,1,0,1,0,0,8.12
300161.SZ, 华中数控,28.41,湖北,机械设备,2011-01-13,0.1662,0.1608,0.0887,0.0966,0.1902,0.08,-0.2557,0.0662,0.0933,0.09,0.27,0.66,0.53,0.52,0.5,0,0,0.138566667,-0.0365,8.2203,是,1,205.0276642,0,-4.796347032,2.039957442,-58.5734931,3.456078245,5644979099,0,0,1,1,0,1,0,0,17.23
300162.SZ, 雷曼光电,7.38,广东,电子,2011-01-13,0.14,-0.9,0.12,-0.1,0.06,0.09,0.06,0.19,0.13,0.17,0.25,0.78,0.46,0.23,0.36,0,0,-0.213333333,0.113333333,1.8196,-,0,10000,0,-2.882352941,1.337206607,4.28514015,4.055836448,2579384021,0,0,0,1,0,1,0,0,7.01
300163.SZ, 先锋新材,3.45,浙江,化工,2011-01-13,-0.01,0.0384,0.1,-0.43,-0.06,0.14,0.07,0.2,0.28,0.33,0.48,0.5,0.33,0.22,0.1,0,0,0.0428,0.136666667,1.255,-,0,80.60747664,0,-0.686829268,4.46591056,-100.0843222,2.749003984,1635300000,0,0,1,1,0,1,0,0,3.51
300164.SZ, 通源石油,4.36,陕西,采掘,2011-01-13,0.03,-2.07,0.1,0.23,0.1,0.05,-0.11,0.03,0.14,0.38,0.99,1.25,1.16,0.91,0.71,0,0,-0.646666667,-0.01,1.8387,-,0,10000,0,63.66666667,1.198395358,2.436281793,2.37124055,2372979700,0,0,0,1,0,1,0,0,3.87
300165.SZ, 天瑞仪器,5.26,江苏,机械设备,2011-01-25,-0.15,0.05,0.05,0.08,0.22,0.12,0.2,0.32,0.36,0.39,0.72,1.39,1.42,1.57,5.6888,0,0,-0.016666667,0.213333333,3.2451,-,0,10000,0,-1.078125,2.252147085,1.834041946,1.620905365,2606391674,0,0,1,1,0,1,0,0,4.96
300166.SZ, 东方国信,9.99,北京,计算机,2011-01-25,0.27,0.29,0.48,0.5,0.41,0.53,0.4,0.52,0.72,0.58,1.45,1.39,1.2,0.66,0.87,0,1,0.346666667,0.483333333,5.9549,-,0,28.81730769,0,-0.282758621,3.701681715,18.53433524,1.677610035,11512290556,0,0,1,1,0,1,0,0,10.95
300167.SZ, 迪威迅,5.68,广东,计算机,2011-01-25,-0.5595,-0.3962,0.0593,-0.5393,-0.0195,0.0979,0.03,-0.03,0.03,0.2,0.43,1.19,0.88,0.64,0.61,0,0,-0.2988,0.032633333,0.782,-,0,10000,0,-10.15628192,1.396030709,5.340863099,7.26342711,2047924000,0,0,0,1,0,1,0,0,4.88
300168.SZ, 万达信息,10.18,上海,计算机,2011-01-25,0.06,-1.1,-1.2736,0.2146,0.2969,0.232,0.224,0.3899,0.6106,0.4643,0.6963,0.5908,0.4437,0.2821,0.3761,0,0,-0.7712,0.281966667,1.3089,-,0,10000,0,-3.735075068,0.759946,-0.071598193,7.777523111,14691694468,0,0,0,1,0,1,0,0,21.69
300169.SZ, 天晟新材,4.66,江苏,化工,2011-01-25,-0.5,-0.87,-0.89,0.05,-0.1145,0.0558,0.0719,0.0848,-0.2485,0.07,0.4,0.6959,0.5066,0.3828,0.4216,0,0,-0.753333333,0.070833333,1.3907,-,0,10000,0,-11.63529412,1.008869006,0.647475207,3.350830517,1519087024,0,0,0,1,0,1,0,0,6.38
300170.SZ, 汉得信息,12.08,上海,计算机,2011-02-01,0.2,0.07,0.1,0.44,0.38,0.27,0.26,0.33,0.55,0.71,0.58,0.74,0.54,0.4,0.4,0,1,0.123333333,0.286666667,3.6747,-,0,97.94594595,0,-0.569767442,3.816723299,-6.14596408,3.287343184,10484560818,0,0,1,1,0,1,0,0,7.86
300171.SZ, 东富龙,26.51,上海,机械设备,2011-02-01,1.3,0.74,0.23,0.11,0.2,0.37,0.62,1.07,1.28,1.12,1.39,2.38,1.26,0.89,0.77,0,1,0.756666667,0.686666667,6.8785,是,1,35.03524229,0,0.101941748,1.630426183,3.077901292,3.854037944,20028915790,0,0,0,1,0,1,0,0,16.15
300172.SZ, 中电环保,4.82,江苏,公用事业,2011-02-01,0.16,0.34,0.28,0.24,0.23,0.22,0.3,0.49,0.53,0.44,0.48,0.6,0.52,0.42,0.42,0,1,0.26,0.336666667,2.565,是,1,18.53846154,31.7535423,-0.227722772,2.622595402,2.650579006,1.8791423,3261742200,0,0,1,1,0,1,0,0,5.85
300173.SZ, 福能东方,4.72,广东,机械设备,2011-02-01,-0.44,0.02,-0.25,-1.42,0.11,0.13,0.13,0.07,-0.19,0.2,0.46,0.79,0.68,0.62,0.52,0,0,-0.223333333,0.11,1.6211,-,0,10000,0,-3.03030303,1.115379747,0.422616737,2.911603232,3467905295,0,0,0,1,0,1,0,0,7.21
300174.SZ, 元力股份,18.94,福建,化工,2011-02-01,0.4876,0.4526,0.2187,0.3376,0.1988,0.3129,0.227,0.0596,0.0398,0.1703,0.5284,0.5242,0.3788,0.8123,0.9305,0,1,0.3863,0.199833333,5.7713,是,1,49.02925188,0,0.933110926,7.772709547,-3.076900583,3.281756277,6883172148,0,0,1,1,0,1,0,0,16.8
300175.SZ, 朗源股份,4.05,山东,农林牧渔,2011-02-15,-0.2,-0.39,0.07,0.1242,0.084,0.06,0.076,0.186,0.037,0.05,0.26,0.61,0.47,0.35,0.34,0,0,-0.173333333,0.107333333,1.1509,-,0,10000,0,-2.614906832,1.536403047,7.021791475,3.518985142,1906740000,0,0,0,1,0,1,0,0,4.53
300176.SZ, 派生科技,6.7,广东,非银金融,2011-02-15,-0.1227,0.0401,-1.1064,0.9545,4.5783,0.4671,0.3567,0.1488,0.2428,0.4776,0.3671,0.6351,0.5228,0.3704,0.3127,0,0,-0.396333333,0.3242,2.3095,-,0,10000,0,-2.222496401,0.925105934,2.167901619,2.901060836,2594781360,0,0,0,1,0,1,0,0,7.63
300177.SZ, 中海达,7.32,广东,计算机,2011-02-15,0.0645,0.1266,-0.2335,0.2164,0.1524,0.0432,0.0036,0.25,0.54,0.36,0.65,1.26,0.88,1.48,4.4,0,0,-0.014133333,0.098933333,3.1202,是,1,10000,0,-1.142857143,2.204484105,-41.73210646,2.346003461,5447317563,0,0,1,1,0,1,0,0,10.37
300178.SZ, *ST腾邦,0,广东,休闲服务,2011-02-15,-2.3956,-1.7055,-2.5758,0.27,0.49,0.32,0.26,0.53,0.74,0.55,0.5,0.91,0.63,0.62,0.53,0,0,-2.225633333,0.37,-1.8689,-,0,10000,0,-7.015225225,0.644912424,-0.322758119,0,123301658.6,0,0,0,1,1,1,1,1,4.15
300179.SZ, 四方达,12.92,河南,机械设备,2011-02-15,0.1897,0.1518,0.2344,0.1308,0.1289,0.0616,0.0971,0.17,0.15,0.29,0.46,0.64,0.51,0.44,0,0,1,0.191966667,0.109566667,1.9217,-,0,67.30335128,0,0.752053544,4.937294426,-4.364046464,6.723213821,6277942084,0,0,1,1,0,1,0,0,6.37
300180.SZ, 华峰超纤,4.15,上海,化工,2011-02-22,0.04,-0.28,0.09,0.26,0.45,0.22,0.3,0.73,0.57,0.55,0.52,0.69,0.56,0.33,0.39,0,0,-0.05,0.416666667,2.9198,-,0,10000,0,-1.12,1.162797583,3.24995455,1.421330228,7308399643,0,0,0,1,1,1,1,0,5.91
300181.SZ, 佐力药业,12.18,浙江,医药生物,2011-02-22,0.2948,0.1459,0.0421,0.03,0.07,0.12,0.15,0.33,0.56,0.43,0.66,0.69,0.53,0.28,0.23,0,1,0.160933333,0.2,3.0299,是,1,75.68351284,67.84809357,-0.195333333,1.610863438,-58.33950466,4.019934651,8542897740,0,0,0,1,0,1,0,0,5.9
300182.SZ, 捷成股份,5.47,北京,传媒,2011-02-22,0.1683,-0.48,-0.93,0.0367,0.4205,0.3869,0.3899,0.56,0.89,0.85,0.94,1.6,0,0,0,0,0,-0.4139,0.4456,2.5845,-,0,10000,0,-1.928859964,0.751200537,0.931906618,2.116463533,14325744058,0,0,0,1,0,1,0,0,3.23
300183.SZ, 东软载波,16.7,山东,通信,2011-02-22,0.2883,0.398,0.4213,0.3802,0.5248,0.7865,0.6151,1.1,1.07,1.18,2.13,1.38,0.93,2.02,0.92,0,1,0.3692,0.833866667,6.596,是,1,45.23293608,0,-0.557243364,8.450823512,-1.501478297,2.531837477,7725572588,0,0,1,1,0,1,0,0,16.79
300184.SZ, 力源信息,5.32,湖北,电子,2011-02-22,0.2608,-1.4728,0.163,0.5423,0.5387,0.1211,0.0993,0.12,0.17,0.19,0.38,0.59,0.39,0.31,0.47,0,0,-0.349666667,0.113466667,2.81,-,0,10000,0,-4.081668625,2.317144665,16.22987304,1.893238434,6139343425,0,0,1,1,0,1,0,0,5.08
300185.SZ, 通裕重工,2.61,山东,电气设备,2011-03-08,0.08,0.12,0.07,0.07,0.07,0.05,0.13,0.09,0.07,0.15,0.55,0.71,0.62,0.57,0.37,0,1,0.09,0.09,1.6711,是,1,29,41.07378494,0,1.13277581,1.597918467,1.561845491,10170672320,0,0,0,1,0,1,0,0,3.88
300186.SZ, 大华农,0,广东,-,2011-03-08,0,0,0,0,0,0,0,0.21,0.4,0.68,0.67,0.69,0.58,0.57,0.61,0,0,0,0.07,0,-,0,10000,0,-1,0,0,#DIV/0!,24658624800,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0
300187.SZ, 永清环保,6.06,湖南,公用事业,2011-03-08,0.1088,0.0505,0.09,-0.26,0.22,0.22,0.55,0.27,0.27,0.4,0.57,0.83,0.71,0.42,0.36,0,0,0.0831,0.346666667,2.4183,是,1,72.92418773,73.51632704,-0.760288462,1.059301314,0.100806733,2.505892569,3912470320,0,0,0,1,0,1,0,0,6.78
300188.SZ, 美亚柏科,15.85,福建,计算机,2011-03-16,0.39,0.47,0.36,0.38,0.55,0.38,0.31,0.52,0.25,0.72,1.23,1.03,0.72,0.52,0.33,0,1,0.406666667,0.403333333,4.3106,是,1,38.97540984,0,0.008264463,2.617467978,-5.255266078,3.676982323,13622715364,0,0,1,1,0,1,0,0,21.54
300189.SZ, 神农科技,4.09,海南,农林牧渔,2011-03-16,-0.0555,-0.1154,-0.3216,0.0199,-0.016,0.0166,0.0073,-0.216,0.1501,0.2327,0.3938,0.513,0.3851,0.2326,0.0918,0,0,-0.164166667,-0.064033333,0.8514,-,0,10000,0,1.56376887,2.956816297,-3.754431012,4.803852478,4188160000,0,0,1,1,0,1,0,0,6.3
300190.SZ, 维尔利,4.45,江苏,公用事业,2011-03-16,0.22,0.38,0.4,0.29,0.32,0.24,0.35,0.59,0.13,0.69,0.92,1.12,0.74,0.4,0.06,0,1,0.333333333,0.393333333,5.6029,是,1,13.35,0,-0.152542373,1.418099936,0.577493374,0.794231559,3478068856,0,1,0,1,1,1,1,1,7.57
300191.SZ, 潜能恒信,19.32,北京,采掘,2011-03-16,0.11,0.03,0.08,0.09,-0.05,0.04,-0.15,0.08,0.29,0.52,1.03,1.01,0.82,1.01,1,0,0,0.073333333,-0.01,3.8438,是,1,263.4545455,18.66781251,-8.333333333,2.61349048,-3.431761023,5.026276081,6182400000,0,0,1,1,0,1,0,0,17.09
